City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,oyem,1.5995,11.5793,293.65,90,29,0.97,GA,1689371543
293,al wukayr,25.1508,51.5378,305.33,89,1,1.54,QA,1689371544
294,laascaanood,8.4774,47.3597,299.75,47,78,13.6,SO,1689371544
295,newman,37.3138,-121.0208,311.34,9,0,3.38,US,1689371066
296,berezovo,63.9381,65.0419,282.49,70,74,3.7,RU,1689371545
297,lethem,3.3803,-59.7968,304.18,66,40,5.14,GY,1689371545
298,okha,53.5739,142.9478,287.83,70,2,5.83,RU,1689371062
299,mili,6.0815,171.735,300.54,83,100,9.34,MH,1689370981
300,takoradi,4.8845,-1.7554,297.98,90,3,2.33,GH,1689371546
301,ar rutbah,33.0381,40.2848,302.59,19,1,5.71,IQ,1689371546
302,kolonia,50.9333,6.95,297.49,46,0,3.6,DE,1689370860
303,aykhal,66.0,111.5,277.53,65,49,6.46,RU,1689371546
304,banda,25.4833,80.3333,301.85,78,100,4.59,IN,1689371547
305,fisterra,42.9049,-9.2629,291.34,85,61,5.93,ES,1689371547
306,chimoio,-19.1164,33.4833,286.5,87,100,0.83,MZ,1689371548
307,eyl,7.9803,49.8164,298.85,68,32,11.73,SO,1689371548
308,antalaha,-14.9003,50.2788,294.64,72,34,6.17,MG,1689371548
309,alice springs,-23.7,133.8833,280.9,76,0,2.57,AU,1689370929
310,choibalsan,48.0667,114.5,287.73,61,18,3.08,MN,1689371549
311,tshabong,-26.05,22.45,284.16,54,55,5.74,BW,1689371549
312,alangulam,8.8667,77.5,299.56,69,90,3.19,IN,1689371550
313,sumbawa besar,-8.5,117.4333,294.07,93,98,2.21,ID,1689371550
314,port lincoln,-34.7333,135.8667,285.46,74,100,7.11,AU,1689371551
315,piti village,13.4626,144.6933,302.76,84,20,4.12,GU,1689371552
316,vadso,70.0744,29.7487,288.64,88,0,1.54,NO,1689371552
317,sao joao da barra,-21.6403,-41.0511,294.2,67,53,10.11,BR,1689371342
318,khandyga,62.6667,135.6,289.31,73,100,0.48,RU,1689370970
319,zhosaly,45.4878,64.0781,295.8,47,3,4.07,KZ,1689371553
320,colonia,50.9333,6.95,297.49,46,0,3.6,DE,1689371010
321,nema,57.5067,50.5011,288.83,69,100,3.24,RU,1689371120
322,poshekhon'ye,58.4993,39.1353,284.24,92,4,1.21,RU,1689371554
323,wynyard,-41.0,145.7167,282.08,83,100,5.67,AU,1689371091
324,nchelenge,-9.3451,28.734,291.4,58,0,2.94,ZM,1689371554
325,nemuro,43.3236,145.575,286.83,94,100,1.27,JP,1689371555
326,port blair,11.6667,92.75,300.17,89,75,2.06,IN,1689371555
327,walvis bay,-22.9575,14.5053,285.98,94,0,3.6,NA,1689371555
328,bom jesus da lapa,-13.255,-43.4181,301.52,25,11,1.13,BR,1689371556
329,claveria,18.6074,121.0832,299.04,89,100,2.29,PH,1689371556
330,kegeyli shahar,42.7767,59.6078,295.2,34,0,3.87,UZ,1689371557
331,mount pearl,47.5166,-52.7813,294.34,79,75,8.75,CA,1689370994
332,port moresby,-9.4431,147.1797,296.83,78,20,2.57,PG,1689371557
333,ermenek,36.6404,32.8918,294.51,34,0,3.93,TR,1689371557
334,buka,40.8108,69.1986,296.53,27,0,2.24,UZ,1689371558
335,revelstoke,50.9832,-118.2023,295.16,64,0,2.06,CA,1689371558
336,feira de santana,-12.2667,-38.9667,296.29,63,48,2.7,BR,1689371558
337,xinyuan,37.3,99.0,276.5,91,16,1.52,CN,1689371069
338,vila franca do campo,37.7167,-25.4333,293.38,79,50,3.07,PT,1689370966
339,apatity,67.5641,33.4031,287.2,94,100,2.05,RU,1689371559
340,carbonear,47.7332,-53.2148,295.06,81,98,5.34,CA,1689371559
341,stephenville,32.2207,-98.2023,314.22,20,0,5.14,US,1689370773
342,constitucion,-35.3333,-72.4167,283.93,84,100,4.88,CL,1689371560
343,padang,-0.9492,100.3543,295.18,82,100,1.68,ID,1689371560
344,santana do matos,-5.9575,-36.6556,301.03,57,38,3.72,BR,1689371560
345,mavelikara,9.2667,76.55,297.48,93,46,2.18,IN,1689371561
346,paracuru,-3.41,-39.0306,300.43,79,9,6.51,BR,1689371561
347,kulhudhuffushi,6.6221,73.07,300.98,74,17,4.38,MV,1689371561
348,along,28.1667,94.7667,297.07,99,97,0.2,IN,1689371561
349,ketchikan,55.3422,-131.6461,292.41,63,0,3.6,US,1689371562
350,kogalym,62.2654,74.4791,283.59,63,98,6.83,RU,1689371562
351,micheweni,-4.9667,39.8333,298.01,80,27,6.75,TZ,1689371562
352,smithers,54.7804,-127.1743,293.33,52,100,1.54,CA,1689371563
353,belle fourche,44.6714,-103.8522,300.42,36,66,8.01,US,1689371563
354,xining,36.6167,101.7667,283.69,74,44,1.41,CN,1689371563
355,bubaque,11.2833,-15.8333,300.83,77,100,5.01,GW,1689371563
356,kansanshi,-12.0951,26.4273,285.38,65,0,1.57,ZM,1689371466
357,bardai,11.65,7.2333,298.38,68,70,1.94,NG,1689371564
358,talakan,50.3167,130.3667,292.28,79,100,1.39,RU,1689370975
359,shitanjing,39.2342,106.3439,293.22,39,4,1.91,CN,1689371565
360,musoma,-1.5,33.8,294.33,70,47,2.98,TZ,1689371565
361,coxen hole,16.3244,-86.5366,304.75,62,20,9.26,HN,1689371565
362,beau vallon,-20.4189,57.6953,296.28,88,40,3.09,MU,1689371565
363,kinik,39.0872,27.3833,300.1,54,0,2.91,TR,1689371566
364,greenwood,34.1668,-82.1165,305.24,58,0,3.09,US,1689371519
365,lib,8.3122,167.3766,301.67,71,89,8.2,MH,1689371566
366,manokwari,-0.8667,134.0833,298.61,79,94,2.94,ID,1689371567
367,xiaoshi,41.2971,124.1209,294.4,97,52,1.44,CN,1689371567
368,kamin-kashyrskyi,51.6241,24.9586,289.09,65,36,1.45,UA,1689371567
369,rongelap,11.1635,166.8941,301.46,76,86,7.25,MH,1689371568
370,chonchi,-42.6128,-73.8092,279.71,88,99,3.34,CL,1689370978
371,blanchard,35.1378,-97.6581,308.48,57,48,4.37,US,1689371569
372,penal,10.1667,-61.4667,302.16,81,93,0.45,TT,1689371569
373,surovikino,48.6078,42.8486,294.99,76,100,5.49,RU,1689371570
374,karak city,31.1637,35.762,298.65,31,47,2.41,JO,1689371570
375,houghton,47.1219,-88.569,302.1,48,0,3.13,US,1689371570
376,as suwayq,23.8494,57.4386,304.16,77,25,3.54,OM,1689371570
377,benguela,-12.5763,13.4055,293.77,73,0,1.08,AO,1689371571
378,martapura,-3.4167,114.85,298.2,100,100,2.06,ID,1689371571
379,taro,-8.3862,115.28,295.15,96,98,1.61,ID,1689371017
380,kaohsiung,22.6163,120.3133,302.06,87,75,1.03,TW,1689371572
381,alliance,40.9153,-81.1059,303.93,54,2,3.59,US,1689371503
382,kourou,5.1552,-52.6478,301.18,82,31,3.69,GF,1689371572
383,tura,25.5198,90.2201,296.87,99,99,2.02,IN,1689371573
384,suihua,46.6406,126.9969,289.54,95,100,4.22,CN,1689371573
385,pacasmayo,-7.4006,-79.5714,296.12,75,25,6.65,PE,1689371573
386,norak,38.3892,69.3227,300.99,22,0,3.25,TJ,1689371574
387,afif,23.9065,42.9172,301.52,12,2,4.09,SA,1689371574
388,betio village,1.358,172.9211,303.17,72,48,3.63,KI,1689371574
389,sao paulo de olivenca,-3.3783,-68.8725,301.28,72,84,1.33,BR,1689371575
390,bang khla,13.7214,101.2081,302.8,76,86,3.15,TH,1689371575
391,mugia,43.1041,-9.2179,291.99,85,66,6.52,ES,1689371065
392,queenstown,-31.8976,26.8753,282.01,45,89,2.6,ZA,1689371576
393,fredericton,45.9454,-66.6656,300.28,76,40,3.6,CA,1689371576
394,hami,42.8,93.45,302.76,14,0,3.04,CN,1689371070
395,vilyuysk,63.7553,121.6247,282.89,90,92,4.41,RU,1689371050
396,xiva,41.3783,60.3639,295.14,28,0,6.49,UZ,1689371577
397,santa cruz del norte,23.1539,-81.9236,303.73,68,73,7.08,CU,1689371577
398,santa cruz,-17.8,-63.1667,291.18,52,75,4.12,BO,1689370811
399,dourados,-22.2211,-54.8056,284.94,55,0,2.02,BR,1689371560
400,fale old settlement,-9.3852,-171.2468,300.92,79,92,6.45,TK,1689371578
401,saint john,45.2727,-66.0677,291.72,100,100,6.17,CA,1689371578
402,filipstad,59.7124,14.1683,284.63,89,24,1.76,SE,1689371578
403,trat,12.5,102.5,297.79,96,100,0.75,TH,1689371578
404,el granada,37.5027,-122.4694,307.55,66,0,6.69,US,1689370962
405,bueng kan,18.363,103.6519,297.24,96,99,1.08,TH,1689371579
406,luanda,-8.8368,13.2343,294.15,88,75,0.0,AO,1689370995
407,kargopol',61.5071,38.9456,287.56,80,99,0.92,RU,1689371580
408,ilam,26.9167,87.9167,293.65,95,98,0.79,NP,1689371580
409,tromso,69.6496,18.957,289.47,67,0,2.06,NO,1689371455
410,lillesand,58.2488,8.3778,288.09,94,0,2.06,NO,1689371580
411,prieska,-29.6641,22.7474,285.41,49,74,3.25,ZA,1689371581
412,sawakin,19.1059,37.3321,305.98,52,97,1.6,SD,1689371581
413,patterson,37.4716,-121.1297,309.68,10,0,4.22,US,1689371581
414,lagunas,-5.2269,-75.6753,302.84,64,91,0.54,PE,1689371582
415,aberdeen,57.1437,-2.0981,287.42,96,100,5.14,GB,1689371582
416,barcelos,41.5388,-8.6151,292.51,93,98,1.76,PT,1689371405
417,hastings,50.8552,0.5729,291.44,50,98,8.61,GB,1689371469
418,prince george,53.9166,-122.753,291.84,63,100,0.0,CA,1689371583
419,hobyo,5.3505,48.5268,298.26,81,51,11.18,SO,1689371583
420,karmaskaly,54.3709,56.1837,288.1,84,93,4.34,RU,1689371583
421,bondo,3.8146,23.6866,293.83,99,100,1.27,CD,1689371583
422,loen,7.7601,168.2307,301.88,73,89,7.96,MH,1689371584
423,la passe,45.5549,-0.8967,294.81,88,3,3.88,FR,1689371584
424,mermoz boabab,14.7065,-17.4758,302.46,84,40,2.06,SN,1689371584
425,tumaco,1.7986,-78.8156,299.93,85,59,3.39,CO,1689371585
426,mejit,10.2753,170.8646,301.37,75,83,7.69,MH,1689371585
427,dudinka,69.4058,86.1778,279.61,65,100,5.22,RU,1689371585
428,paita,-5.0892,-81.1144,296.98,77,56,7.66,PE,1689371586
429,tsiombe,-25.3,45.4833,291.01,58,8,5.16,MG,1689371072
430,fallon,39.4735,-118.7774,310.33,17,0,0.0,US,1689370825
431,wenatchee,47.4235,-120.3103,309.07,25,0,2.68,US,1689371586
432,as sulayyil,20.4607,45.5779,309.29,5,100,1.7,SA,1689371034
433,nar'yan-mar,67.6713,53.087,284.93,81,7,3.37,RU,1689371587
434,modasa,23.4667,73.3,300.76,78,82,5.07,IN,1689371587
435,sao jose da coroa grande,-8.8978,-35.1478,297.84,86,3,3.81,BR,1689371064
436,puerto leguizamo,-0.1934,-74.7819,295.42,98,100,0.86,CO,1689371588
437,beyneu,45.3167,55.2,296.55,31,0,1.84,KZ,1689371588
438,kailua-kona,19.6406,-155.9956,302.87,70,20,4.12,US,1689370760
439,thinadhoo,0.5333,72.9333,300.97,76,0,0.98,MV,1689371589
440,uyuni,-20.4597,-66.825,278.5,16,89,4.98,BO,1689371084
441,lauro de freitas,-12.8944,-38.3272,299.16,89,20,4.12,BR,1689371530
442,plastunovskaya,45.2939,39.2669,295.29,82,49,4.6,RU,1689371589
443,tofol,5.3248,163.0078,302.2,71,77,6.73,FM,1689371590
444,concepcion,-36.827,-73.0498,285.04,76,40,5.14,CL,1689371571
445,darwin,-12.4611,130.8418,296.14,83,40,2.06,AU,1689371590
446,plouzane,48.3833,-4.6167,289.33,94,75,7.72,FR,1689371591
447,kill devil hills,36.0307,-75.676,303.15,74,40,7.72,US,1689371591
448,kolondieba,11.0882,-6.8926,297.63,85,43,2.73,ML,1689371591
449,truth or consequences,33.1284,-107.2528,312.28,16,0,1.33,US,1689371592
450,iturama,-19.7281,-50.1956,289.26,42,1,2.91,BR,1689371592
451,slavyanka,42.8633,131.3847,291.06,96,100,0.47,RU,1689371355
452,atamyrat,37.8357,65.2106,302.11,18,0,7.77,TM,1689371593
453,les avirons,-21.2418,55.3394,293.18,94,75,9.26,RE,1689371593
454,talara,-4.5772,-81.2719,300.57,65,0,6.17,PE,1689371593
455,gonabad,34.3529,58.6837,298.24,31,0,1.58,IR,1689371594
456,al ghayzah,16.2079,52.176,299.21,91,77,4.81,YE,1689371122
457,winnemucca,40.973,-117.7357,306.03,13,0,2.19,US,1689371594
458,cockburn town,21.4612,-71.1419,301.45,83,17,8.35,TC,1689371594
459,robit,12.0167,39.6333,297.32,45,3,1.02,ET,1689371595
460,kenai,60.5544,-151.2583,290.2,83,100,7.2,US,1689371595
461,zagora,30.3484,-5.8365,309.25,15,91,4.5,MA,1689371077
462,alaghsas,17.0187,8.0168,306.84,28,95,0.8,NE,1689371596
463,celestun,20.8667,-90.4,304.09,70,12,8.62,MX,1689371596
464,goz beida,13.95,20.55,304.03,46,99,5.79,TD,1689371598
465,aral,40.5156,81.2636,301.78,18,2,0.81,CN,1689371598
466,kirakira,-10.4544,161.9205,299.42,88,100,6.19,SB,1689371023
467,brookings,44.3114,-96.7984,300.62,50,0,7.2,US,1689371095
468,sisimiut,66.9395,-53.6735,281.23,83,68,3.29,GL,1689370999
469,saldanha,-33.0117,17.9442,286.18,83,27,1.21,ZA,1689371599
470,plastun,44.7561,136.2939,287.65,98,100,6.73,RU,1689371600
471,la gi,10.6667,107.7833,298.59,91,100,4.23,VN,1689371600
472,doka,13.5167,35.7667,298.38,61,100,8.38,SD,1689371600
473,san jose del guaviare,2.5729,-72.6459,298.25,88,82,0.84,CO,1689371601
474,palmer,42.1584,-72.3287,301.04,68,40,4.12,US,1689371343
475,richards bay,-28.783,32.0377,289.32,71,3,5.94,ZA,1689371013
476,piedmont,37.8244,-122.2316,312.44,57,0,5.36,US,1689371602
477,kitimat,54.0524,-128.6534,299.09,54,80,1.79,CA,1689371603
478,nuuk,64.1835,-51.7216,280.49,100,75,8.23,GL,1689371603
479,mercedes,-34.6515,-59.4307,281.5,69,100,3.24,AR,1689371603
480,jackson,42.4165,-122.8345,310.02,28,0,3.6,US,1689371394
481,longquan,24.6719,102.1613,290.54,84,99,1.43,CN,1689371604
482,bandarbeyla,9.4942,50.8122,297.04,85,50,13.69,SO,1689371604
483,auki,-8.7676,160.7034,298.69,91,100,2.92,SB,1689371605
484,grand falls-windsor,48.9332,-55.6649,294.54,89,91,0.89,CA,1689371567
485,saynshand,44.8824,110.1163,291.49,45,0,2.77,MN,1689371605
486,cooma,-36.2333,149.1333,282.33,57,100,5.51,AU,1689371605
487,cassilandia,-19.1133,-51.7342,288.16,43,2,2.36,BR,1689371606
488,alpine,32.835,-116.7664,312.25,29,0,4.63,US,1689371606
489,tindouf,27.6711,-8.1474,315.4,11,75,3.09,DZ,1689371606
490,awjilah,29.1081,21.2869,301.28,45,0,6.96,LY,1689371607
491,minas de marcona,-15.2119,-75.1103,289.1,70,37,4.49,PE,1689371607
492,jiangyou,31.7667,104.7167,293.94,66,98,1.64,CN,1689371416
493,nurota,40.5614,65.6886,297.22,29,0,6.58,UZ,1689371607
494,opuwo,-18.0607,13.84,283.78,36,0,2.29,NA,1689371608
495,westport,41.1415,-73.3579,301.83,79,100,3.6,US,1689371050
496,upata,8.0086,-62.3989,298.81,85,100,2.06,VE,1689371609
497,sosnovka,56.255,51.2842,285.13,89,14,2.23,RU,1689371609
498,payakumbuh,-0.2202,100.6308,293.35,83,100,1.56,ID,1689371609
499,brokopondo,4.75,-55.1667,301.62,72,87,2.1,SR,1689371610
500,ghormach,35.7306,63.7826,299.72,21,0,3.54,AF,1689371610
501,filingue,14.3521,3.3168,307.46,39,100,4.95,NE,1689371611
502,carutapera,-1.195,-46.02,298.46,88,45,3.2,BR,1689371611
503,chillicothe,39.3331,-82.9824,305.92,45,0,4.12,US,1689371612
504,tvoroyri,61.5556,-6.8111,284.11,82,25,6.03,FO,1689371612
505,murzuq,25.9155,13.9184,302.56,14,0,3.32,LY,1689371612
506,tot'ma,59.9747,42.7642,286.56,82,76,0.92,RU,1689371613
507,sidi merouane,36.5206,6.2611,303.86,54,0,1.1,DZ,1689371613
508,nikol'sk,53.7189,46.0712,285.52,94,94,1.4,RU,1689371613
509,idri,27.5,13.2667,302.65,16,0,5.34,LY,1689371614
510,beardstown,40.0176,-90.4243,306.52,65,36,0.45,US,1689371614
511,whitby,54.4877,-0.615,289.44,94,100,1.34,GB,1689371383
512,goiatuba,-18.0125,-49.3547,290.12,39,62,1.96,BR,1689371614
513,stung treng,13.5259,105.9683,296.28,99,100,1.44,KH,1689371615
514,mana,5.6592,-53.7767,299.94,85,13,4.29,GF,1689371615
515,kamaishi,39.2667,141.8833,294.42,97,100,4.37,JP,1689371615
516,zaozersk,69.4005,32.4476,290.04,76,100,0.91,RU,1689371615
517,morris,40.8334,-74.5329,302.14,79,75,3.6,US,1689371616
518,tezu,27.9167,96.1667,297.8,93,96,1.07,IN,1689371616
519,weno,7.4515,151.8468,301.94,79,73,7.05,FM,1689371616
520,puerto deseado,-47.7503,-65.8938,276.22,63,96,3.3,AR,1689371617
521,tionk essil,12.7856,-16.5217,300.13,82,99,2.42,SN,1689371617
522,sirte,31.2089,16.5887,299.27,69,0,2.91,LY,1689371089
523,koulikoro,14.0,-7.75,304.47,43,90,1.22,ML,1689371617
524,hadibu,12.65,54.0333,298.73,78,11,9.14,YE,1689371618
525,taoudenni,22.6783,-3.9836,310.49,4,0,5.49,ML,1689371618
526,palu,-0.8917,119.8707,297.51,93,94,1.31,ID,1689371619
527,ghadamis,30.1337,9.5007,305.54,12,0,2.87,LY,1689371619
528,pitea,65.3172,21.4794,288.2,93,98,0.17,SE,1689371620
529,parvatsar,26.8833,74.7667,302.82,64,75,5.88,IN,1689371620
530,pullman,46.7313,-117.1796,306.06,25,0,2.68,US,1689371621
531,fairview,40.8126,-73.999,302.38,73,20,6.17,US,1689371418
532,vrangel',42.7297,133.0839,291.49,86,100,1.7,RU,1689371621
533,gudiyatham,12.95,78.8667,299.0,73,78,5.12,IN,1689371622
534,tabas,33.5959,56.9244,303.52,22,0,0.67,IR,1689371622
535,ivdel',60.6911,60.4206,284.03,96,100,4.84,RU,1689371622
536,penonome,8.5167,-80.3667,301.64,73,100,3.13,PA,1689371623
537,kyshtovka,56.555,76.6271,289.62,96,84,0.86,RU,1689371623
538,cidreira,-30.1811,-50.2056,284.27,70,92,4.21,BR,1689371623
539,pudozh,61.8099,36.5345,285.93,91,63,0.86,RU,1689371624
540,charters towers,-20.1,146.2667,288.34,84,0,4.34,AU,1689371624
541,partenit,44.578,34.3446,295.94,82,0,4.45,UA,1689371624
542,cannonvale,-20.2833,148.7,294.81,76,53,6.63,AU,1689371625
543,astara,38.5,48.6667,293.14,84,0,0.76,AZ,1689371625
544,torghay,49.6339,63.4981,291.86,47,15,6.66,KZ,1689371625
545,bonab,37.3404,46.0561,299.4,44,0,5.14,IR,1689371626
546,kushiro,42.975,144.3747,289.83,91,100,2.42,JP,1689371626
547,tazacorte,28.629,-17.9293,296.69,83,0,6.69,ES,1689371078
548,tokar,18.4254,37.729,305.87,46,91,2.32,SD,1689371626
549,domna,51.8971,113.1573,285.24,87,55,1.0,RU,1689371627
550,buala,-8.145,159.5921,299.86,86,100,5.82,SB,1689371627
551,antsiranana,-12.2787,49.2917,295.93,72,2,7.5,MG,1689371627
552,gaigeturi,33.4644,126.3183,301.18,78,75,7.2,KR,1689371628
553,onega,63.9061,38.1404,289.22,82,100,1.13,RU,1689371628
554,berezivka,47.2043,30.9078,292.88,62,0,3.54,UA,1689371628
555,esikhaleni,-28.871,31.8996,289.16,73,6,6.45,ZA,1689371628
556,east london,-33.0153,27.9116,290.83,41,100,3.09,ZA,1689371629
557,wad rawah,15.1603,33.1397,308.26,26,97,4.23,SD,1689371629
558,ati,13.2154,18.3353,300.68,53,100,4.91,TD,1689371630
559,daru,-9.0763,143.2092,297.98,81,98,8.33,PG,1689371630
560,puerto pilon,9.3644,-79.7933,302.49,87,100,2.24,PA,1689371630
561,ryotsu-minato,38.0833,138.4333,296.7,86,100,6.34,JP,1689371630
562,majalgaon,19.15,76.2333,299.02,75,100,6.67,IN,1689371631
563,byadgi,14.6833,75.4833,294.21,93,76,4.3,IN,1689371631
564,island harbour,50.724,-1.2758,290.47,92,93,3.13,GB,1689371631
565,kalabo,-14.97,22.6814,286.27,49,0,2.86,ZM,1689371632
566,az zawiyah,32.0963,35.0398,303.18,87,20,1.03,PS,1689371632
567,margate,51.3813,1.3862,291.43,92,100,4.92,GB,1689371632
568,arkalyk,50.2486,66.9114,290.35,45,51,8.99,KZ,1689371632
569,tarija,-21.5355,-64.7296,295.1,40,82,2.57,BO,1689371633
570,itoman,26.1247,127.6694,301.58,91,75,7.2,JP,1689371633
571,morez,46.5254,6.0259,296.88,53,17,1.85,FR,1689371633
572,kaiyuan,23.6977,103.3037,292.64,95,100,1.74,CN,1689371634
573,garagoa,5.0824,-73.3633,290.17,98,90,1.28,CO,1689371635
574,igrim,63.1906,64.4162,284.19,65,97,3.74,RU,1689371635
575,olyokminsk,60.3736,120.4264,282.45,81,34,3.47,RU,1689371090
576,kadom,54.5592,42.4675,284.51,95,35,1.9,RU,1689371636
577,port de pollenca,39.9075,3.0814,300.53,72,1,4.81,ES,1689371636
578,conceicao das alagoas,-19.9147,-48.3883,292.03,41,6,2.3,BR,1689371636
579,inhambane,-23.865,35.3833,292.19,67,90,2.98,MZ,1689371637
580,olavarria,-36.8927,-60.3225,278.41,80,100,3.03,AR,1689371637
581,monrovia,6.3005,-10.7969,297.02,86,100,2.85,LR,1689371465
582,lodwar,3.1191,35.5973,301.81,40,57,10.82,KE,1689371637
583,sao geraldo do araguaia,-6.4006,-48.555,304.26,36,75,0.45,BR,1689371638
584,novoishimskiy,53.1981,66.7694,286.22,93,88,4.46,KZ,1689371638
585,seaside,36.6111,-121.8516,298.64,84,40,5.14,US,1689371638
586,mumford,5.2618,-0.759,298.06,90,63,2.36,GH,1689371638
587,es castell,39.8795,4.2854,298.53,69,0,2.57,ES,1689371639
588,jieshi,22.8134,115.8257,301.53,80,87,2.07,CN,1689371639
